order_id,customer_id,order_date,order_month,quarter,status,channel,order_total,country,segment
ORD003135,C00596,2023-12-08,2023-12,Q4,Completed,Phone,30.16,Switzerland,VIP
ORD003136,C00074,2023-08-19,2023-08,Q3,Completed,Website,58.12,Germany,Regular
ORD003137,C01464,2023-06-21,2023-06,Q2,Completed,Website,257.12,France,Regular
ORD003138,C01779,2023-11-10,2023-11,Q4,Cancelled,Marketplace,696.84,Belgium,VIP
ORD003139,C01281,2023-10-10,2023-10,Q4,Completed,Phone,90.2,Germany,Regular
ORD003140,C00163,2023-08-17,2023-08,Q3,Completed,Website,202.08,France,VIP
ORD003141,C00968,2023-12-08,2023-12,Q4,Completed,Website,226.71,Austria,Regular
ORD003142,C01313,2023-07-09,2023-07,Q3,Completed,Phone,781.47,Belgium,VIP
ORD003143,C00462,2023-12-09,2023-12,Q4,Completed,Website,663.07,Germany,New
ORD003144,C01247,2023-06-27,2023-06,Q2,Completed,Phone,524.01,Germany,VIP
ORD003145,C00961,2023-04-12,2023-04,Q2,Completed,Marketplace,256.42,Germany,Regular
ORD003146,C01040,2023-08-26,2023-08,Q3,Completed,Phone,397.77,Switzerland,Regular
ORD003147,C01493,2023-10-25,2023-10,Q4,Completed,Phone,179.61,Germany,Regular
ORD003148,C00567,2023-03-09,2023-03,Q1,Completed,Mobile App,45.34,Belgium,VIP
ORD003149,C00341,2023-03-24,2023-03,Q1,Completed,Phone,1070.44,Netherlands,Churned
ORD003150,C01654,2023-06-04,2023-06,Q2,Cancelled,Website,103.26,Germany,Regular
ORD003151,C00631,2023-05-29,2023-05,Q2,Completed,Website,1581.25,Netherlands,Regular
ORD003152,C01997,2023-07-01,2023-07,Q3,Completed,Marketplace,57.7,France,New
ORD003153,C00364,2023-10-09,2023-10,Q4,Completed,Mobile App,10.97,Netherlands,New
ORD003154,C00390,2023-09-24,2023-09,Q3,Completed,Phone,422.31,France,VIP
ORD003155,C00667,2023-05-15,2023-05,Q2,Completed,Marketplace,474.97,Austria,New
ORD003156,C00837,2023-12-31,2023-12,Q4,Completed,Marketplace,189.1,France,VIP
ORD003157,C00703,2023-05-10,2023-05,Q2,Completed,Marketplace,339.75,Netherlands,VIP
ORD003158,C01927,2023-08-30,2023-08,Q3,Completed,Marketplace,295.31,Austria,VIP
ORD003159,C00060,2023-10-16,2023-10,Q4,Completed,Mobile App,1873.77,Austria,VIP
ORD003160,C01511,2023-06-15,2023-06,Q2,Completed,Phone,229.66,Switzerland,New
ORD003161,C00256,2023-06-10,2023-06,Q2,Completed,Marketplace,84.54,Austria,Regular
ORD003162,C01369,2023-06-21,2023-06,Q2,Completed,Website,933.76,Netherlands,VIP
ORD003163,C00585,2023-03-15,2023-03,Q1,Cancelled,Marketplace,230.09,Switzerland,VIP
ORD003164,C01641,2023-04-21,2023-04,Q2,Returned,Marketplace,192.85,Belgium,Regular
ORD003165,C00898,2023-05-17,2023-05,Q2,Completed,Marketplace,992.89,Netherlands,Regular
ORD003166,C01123,2023-12-14,2023-12,Q4,Returned,Marketplace,660.56,Switzerland,Regular
ORD003167,C00145,2023-12-25,2023-12,Q4,Completed,Marketplace,21.84,Germany,Regular
ORD003168,C00585,2023-08-21,2023-08,Q3,Returned,Website,32.82,Switzerland,VIP
ORD003169,C00917,2023-05-08,2023-05,Q2,Completed,Phone,150.56,Austria,VIP
ORD003170,C01175,2023-05-12,2023-05,Q2,Completed,Mobile App,123.98,Switzerland,Regular
ORD003171,C01613,2023-12-18,2023-12,Q4,Completed,Phone,100.86,France,Regular
ORD003172,C01276,2023-12-14,2023-12,Q4,Cancelled,Phone,341.26,Belgium,Regular
ORD003173,C01260,2023-02-02,2023-02,Q1,Completed,Phone,1110.46,Germany,Regular
ORD003174,C01997,2023-11-27,2023-11,Q4,Completed,Mobile App,556.37,France,New
ORD003175,C01489,2023-05-18,2023-05,Q2,Completed,Mobile App,227.85,France,Regular
ORD003176,C01262,2023-05-05,2023-05,Q2,Completed,Website,733.95,Germany,New
ORD003177,C01850,2023-02-03,2023-02,Q1,Completed,Mobile App,406.16,Germany,New
ORD003178,C01952,2023-12-20,2023-12,Q4,Completed,Marketplace,56.41,France,VIP
ORD003179,C01458,2023-05-19,2023-05,Q2,Completed,Marketplace,854.07,Belgium,New
ORD003180,C01536,2023-10-04,2023-10,Q4,Completed,Marketplace,296.6,Germany,VIP
ORD003181,C00043,2023-12-09,2023-12,Q4,Completed,Marketplace,227.06,Germany,Regular
ORD003182,C00109,2023-12-14,2023-12,Q4,Completed,Marketplace,354.23,Austria,VIP
ORD003183,C00247,2023-10-20,2023-10,Q4,Completed,Mobile App,2705.45,Germany,Regular
ORD003184,C00783,2023-01-28,2023-01,Q1,Completed,Website,269.76,Germany,Regular
ORD003185,C01546,2023-05-11,2023-05,Q2,Cancelled,Website,253.33,Germany,VIP
ORD003186,C01132,2023-05-02,2023-05,Q2,Completed,Mobile App,55.8,Germany,VIP
ORD003187,C00361,2023-01-01,2023-01,Q1,Completed,Phone,169.03,Germany,Regular
ORD003188,C00464,2023-05-17,2023-05,Q2,Completed,Marketplace,878.88,Germany,New
ORD003189,C01989,2023-05-27,2023-05,Q2,Completed,Website,1156.1,Netherlands,New
ORD003190,C01192,2023-01-04,2023-01,Q1,Completed,Phone,353.52,Germany,Regular
ORD003191,C00682,2023-12-08,2023-12,Q4,Completed,Marketplace,38.91,Germany,VIP
ORD003192,C00907,2023-06-23,2023-06,Q2,Completed,Mobile App,436.03,Germany,New
ORD003193,C00045,2023-11-21,2023-11,Q4,Completed,Mobile App,603.01,Germany,Regular
ORD003194,C00541,2023-04-29,2023-04,Q2,Completed,Mobile App,2363.94,Austria,New
ORD003195,C01993,2023-02-12,2023-02,Q1,Completed,Website,180.57,France,Regular
ORD003196,C01663,2023-06-05,2023-06,Q2,Completed,Phone,328.89,Austria,New
ORD003197,C01523,2023-05-29,2023-05,Q2,Completed,Phone,493.47,Switzerland,Regular
ORD003198,C01488,2023-03-12,2023-03,Q1,Completed,Marketplace,37.54,Germany,Regular
ORD003199,C01731,2023-07-30,2023-07,Q3,Completed,Website,344.85,Netherlands,VIP
ORD003200,C00463,2023-03-29,2023-03,Q1,Completed,Phone,1121.75,Switzerland,VIP
ORD003201,C01088,2023-12-01,2023-12,Q4,Completed,Mobile App,117.44,Belgium,Regular
ORD003202,C00727,2023-05-02,2023-05,Q2,Completed,Marketplace,1913.42,Germany,Regular
ORD003203,C01586,2023-01-04,2023-01,Q1,Completed,Phone,313.6,France,Regular
ORD003204,C00807,2023-01-20,2023-01,Q1,Returned,Website,55.8,Austria,VIP
ORD003205,C01939,2023-05-13,2023-05,Q2,Completed,Phone,340.57,Germany,Regular
ORD003206,C00348,2023-10-12,2023-10,Q4,Completed,Phone,1858.03,Netherlands,Churned
ORD003207,C00803,2023-05-06,2023-05,Q2,Returned,Mobile App,1329.76,Austria,VIP
ORD003208,C01025,2023-07-05,2023-07,Q3,Completed,Website,215.5,Switzerland,VIP
ORD003209,C01474,2023-03-02,2023-03,Q1,Completed,Phone,85.69,Germany,VIP
ORD003210,C01603,2023-04-20,2023-04,Q2,Completed,Phone,55.47,Belgium,New
ORD003211,C00264,2023-09-10,2023-09,Q3,Completed,Website,195.43,Switzerland,VIP
ORD003212,C00786,2023-04-04,2023-04,Q2,Completed,Website,237.82,Austria,VIP
ORD003213,C01074,2023-05-08,2023-05,Q2,Completed,Mobile App,21.84,Switzerland,Regular
ORD003214,C01758,2023-06-09,2023-06,Q2,Completed,Marketplace,62.19,Germany,VIP
ORD003215,C00844,2023-10-14,2023-10,Q4,Completed,Phone,469.68,Switzerland,VIP
ORD003216,C01933,2023-10-18,2023-10,Q4,Completed,Marketplace,75.08,Austria,Regular
ORD003217,C01882,2023-06-22,2023-06,Q2,Completed,Marketplace,337.17,Austria,Regular
ORD003218,C00270,2023-12-22,2023-12,Q4,Cancelled,Mobile App,36.41,Switzerland,VIP
ORD003219,C00163,2023-03-30,2023-03,Q1,Returned,Mobile App,59.56,France,VIP
ORD003220,C00463,2023-01-03,2023-01,Q1,Completed,Website,34.55,Switzerland,VIP
ORD003221,C00490,2023-07-03,2023-07,Q3,Completed,Website,381.62,Germany,Regular
ORD003222,C01257,2023-01-19,2023-01,Q1,Completed,Phone,296.3,Germany,Regular
ORD003223,C01712,2023-10-19,2023-10,Q4,Completed,Phone,67.5,Germany,New
ORD003224,C01922,2023-09-07,2023-09,Q3,Completed,Phone,162.95,Germany,Regular
ORD003225,C00574,2023-11-10,2023-11,Q4,Completed,Mobile App,271.84,Switzerland,VIP
ORD003226,C00785,2023-07-28,2023-07,Q3,Completed,Phone,34.87,Switzerland,VIP
ORD003227,C01363,2023-02-09,2023-02,Q1,Completed,Mobile App,31.66,Belgium,Regular
ORD003228,C00859,2023-10-03,2023-10,Q4,Completed,Website,2381.16,Germany,Regular
ORD003229,C01314,2023-05-15,2023-05,Q2,Completed,Marketplace,58.74,Netherlands,Regular
ORD003230,C01478,2023-08-26,2023-08,Q3,Completed,Marketplace,250.24,Germany,Regular
ORD003231,C00754,2023-07-01,2023-07,Q3,Completed,Phone,279.32,Germany,Regular
ORD003232,C00180,2023-02-03,2023-02,Q1,Cancelled,Mobile App,58.37,Germany,VIP
ORD003233,C00882,2023-11-23,2023-11,Q4,Completed,Mobile App,711.29,Switzerland,New
ORD003234,C00610,2023-07-19,2023-07,Q3,Completed,Phone,735.06,Germany,Regular
ORD003235,C01481,2023-02-09,2023-02,Q1,Completed,Website,69.5,Germany,VIP
ORD003236,C00975,2023-06-22,2023-06,Q2,Completed,Marketplace,422.71,Germany,VIP
ORD003237,C00461,2023-06-16,2023-06,Q2,Completed,Mobile App,411.84,France,Regular
ORD003238,C00363,2023-01-20,2023-01,Q1,Completed,Marketplace,282.77,France,New
ORD003239,C01938,2023-08-17,2023-08,Q3,Completed,Website,272.96,Germany,Regular
ORD003240,C00977,2023-11-21,2023-11,Q4,Completed,Mobile App,816.29,Switzerland,Regular
ORD003241,C00869,2023-09-22,2023-09,Q3,Completed,Marketplace,348.73,Netherlands,Regular
ORD003242,C00261,2023-12-15,2023-12,Q4,Completed,Mobile App,95.09,Austria,New
ORD003243,C00385,2023-01-17,2023-01,Q1,Completed,Mobile App,413.86,Belgium,Regular
ORD003244,C01369,2023-05-26,2023-05,Q2,Completed,Phone,198.86,Netherlands,VIP
ORD003245,C01268,2023-01-22,2023-01,Q1,Completed,Marketplace,20.15,Belgium,Regular
ORD003246,C01348,2023-01-18,2023-01,Q1,Completed,Marketplace,329.92,Germany,Regular
ORD003247,C00471,2023-04-30,2023-04,Q2,Completed,Mobile App,811.43,Germany,VIP
ORD003248,C01421,2023-05-25,2023-05,Q2,Completed,Phone,523.83,Austria,New
ORD003249,C01029,2023-01-30,2023-01,Q1,Completed,Website,233.83,Belgium,VIP
ORD003250,C01834,2023-05-07,2023-05,Q2,Completed,Phone,1556.64,Belgium,Regular
ORD003251,C01743,2023-03-13,2023-03,Q1,Cancelled,Mobile App,81.59,France,VIP
ORD003252,C00574,2023-08-11,2023-08,Q3,Completed,Marketplace,107.24,Switzerland,VIP
ORD003253,C00311,2023-08-26,2023-08,Q3,Completed,Mobile App,298.45,Belgium,VIP
ORD003254,C01040,2023-06-26,2023-06,Q2,Completed,Website,1168.78,Switzerland,Regular
ORD003255,C01484,2023-11-18,2023-11,Q4,Completed,Mobile App,169.51,Germany,VIP
ORD003256,C00172,2023-02-13,2023-02,Q1,Completed,Phone,394.0,Austria,VIP
ORD003257,C00708,2023-03-08,2023-03,Q1,Completed,Phone,139.5,Germany,VIP
ORD003258,C00188,2023-01-16,2023-01,Q1,Completed,Website,1772.34,Netherlands,VIP
ORD003259,C01423,2023-04-16,2023-04,Q2,Returned,Mobile App,12.17,Germany,Churned
ORD003260,C01463,2023-06-30,2023-06,Q2,Completed,Marketplace,34.55,Netherlands,VIP
ORD003261,C01136,2023-10-26,2023-10,Q4,Completed,Mobile App,1552.17,Netherlands,Regular
ORD003262,C00616,2023-02-07,2023-02,Q1,Completed,Phone,993.73,Germany,Regular
ORD003263,C01998,2023-03-01,2023-03,Q1,Completed,Phone,675.0,Netherlands,Regular
ORD003264,C01044,2023-11-20,2023-11,Q4,Completed,Phone,388.01,Austria,Regular
ORD003265,C00789,2023-12-04,2023-12,Q4,Completed,Mobile App,37.85,Germany,Regular
ORD003266,C01391,2023-05-13,2023-05,Q2,Completed,Mobile App,941.56,Germany,Regular
ORD003267,C00964,2023-12-17,2023-12,Q4,Completed,Website,387.25,Germany,VIP
ORD003268,C01126,2023-01-06,2023-01,Q1,Completed,Marketplace,223.96,Netherlands,New
ORD003269,C01563,2023-03-09,2023-03,Q1,Completed,Marketplace,36.8,Belgium,VIP
ORD003270,C00428,2023-01-22,2023-01,Q1,Cancelled,Website,56.41,Germany,Regular
ORD003271,C01943,2023-02-27,2023-02,Q1,Completed,Website,56.42,Austria,Regular
ORD003272,C01111,2023-12-16,2023-12,Q4,Completed,Mobile App,393.3,Germany,VIP
ORD003273,C00540,2023-03-29,2023-03,Q1,Completed,Website,109.09,France,VIP
ORD003274,C01336,2023-10-19,2023-10,Q4,Completed,Mobile App,33.75,Germany,VIP
ORD003275,C00556,2023-12-07,2023-12,Q4,Completed,Marketplace,978.8,France,Regular
ORD003276,C01975,2023-07-24,2023-07,Q3,Completed,Marketplace,156.79,Austria,New
ORD003277,C00835,2023-03-27,2023-03,Q1,Returned,Mobile App,197.06,Austria,New
ORD003278,C00205,2023-01-24,2023-01,Q1,Completed,Website,146.73,Germany,New
ORD003279,C01001,2023-11-30,2023-11,Q4,Completed,Website,255.66,Austria,New
ORD003280,C01582,2023-02-16,2023-02,Q1,Completed,Marketplace,193.0,Germany,New
ORD003281,C00642,2023-04-18,2023-04,Q2,Completed,Website,2078.91,Switzerland,New
ORD003282,C01388,2023-10-18,2023-10,Q4,Completed,Marketplace,29.76,Netherlands,Regular
ORD003283,C00788,2023-02-10,2023-02,Q1,Completed,Marketplace,911.4,Austria,New
ORD003284,C00423,2023-08-22,2023-08,Q3,Completed,Marketplace,340.18,Belgium,Regular
ORD003285,C01999,2023-04-28,2023-04,Q2,Completed,Marketplace,150.59,Switzerland,VIP
ORD003286,C00319,2023-10-24,2023-10,Q4,Completed,Mobile App,42.72,Germany,Regular
ORD003287,C00732,2023-05-21,2023-05,Q2,Completed,Marketplace,557.71,France,VIP
ORD003288,C00965,2023-04-25,2023-04,Q2,Completed,Mobile App,231.75,France,Regular
ORD003289,C01355,2023-01-21,2023-01,Q1,Completed,Website,601.4,Austria,Regular
ORD003290,C01203,2023-07-03,2023-07,Q3,Completed,Phone,35.62,Germany,Regular
ORD003291,C01448,2023-05-10,2023-05,Q2,Completed,Phone,1036.0,Germany,Regular
ORD003292,C01248,2023-12-09,2023-12,Q4,Completed,Marketplace,333.68,Germany,Regular
ORD003293,C00478,2023-11-14,2023-11,Q4,Cancelled,Phone,255.66,Germany,Regular
ORD003294,C01957,2023-03-31,2023-03,Q1,Completed,Website,495.08,Belgium,Regular
ORD003295,C00944,2023-12-23,2023-12,Q4,Completed,Marketplace,64.58,Germany,VIP
ORD003296,C00385,2023-12-13,2023-12,Q4,Completed,Mobile App,59.56,Belgium,Regular
ORD003297,C00530,2023-11-06,2023-11,Q4,Completed,Mobile App,201.77,Switzerland,Regular
ORD003298,C00115,2023-11-17,2023-11,Q4,Completed,Phone,338.21,Germany,New
ORD003299,C01391,2023-04-09,2023-04,Q2,Completed,Marketplace,197.64,Germany,Regular
ORD003300,C01072,2023-12-07,2023-12,Q4,Completed,Marketplace,1623.45,France,Regular
ORD003301,C00948,2023-12-14,2023-12,Q4,Completed,Phone,352.21,Austria,VIP
ORD003302,C01110,2023-09-15,2023-09,Q3,Completed,Mobile App,517.56,France,Regular
ORD003303,C00098,2023-03-18,2023-03,Q1,Completed,Mobile App,16.03,Germany,Regular
ORD003304,C00319,2023-04-02,2023-04,Q2,Completed,Phone,146.73,Germany,Regular
ORD003305,C01542,2023-11-11,2023-11,Q4,Completed,Phone,145.88,Germany,New
ORD003306,C00831,2023-05-07,2023-05,Q2,Completed,Mobile App,1125.77,Belgium,Regular
ORD003307,C00374,2023-10-05,2023-10,Q4,Cancelled,Phone,30.92,Austria,Regular
ORD003308,C01167,2023-03-08,2023-03,Q1,Completed,Mobile App,93.65,Belgium,Regular
ORD003309,C01486,2023-06-15,2023-06,Q2,Completed,Phone,47.76,Belgium,New
ORD003310,C00334,2023-10-22,2023-10,Q4,Completed,Mobile App,270.83,Germany,Regular
ORD003311,C01276,2023-09-24,2023-09,Q3,Completed,Website,71.32,Belgium,Regular
ORD003312,C01748,2023-03-25,2023-03,Q1,Completed,Website,220.98,Germany,Regular
ORD003313,C01684,2023-10-23,2023-10,Q4,Completed,Phone,153.48,Netherlands,New
ORD003314,C00436,2023-03-27,2023-03,Q1,Completed,Marketplace,1008.46,Austria,Regular
ORD003315,C01884,2023-04-05,2023-04,Q2,Completed,Phone,352.21,Germany,Regular
ORD003316,C00270,2023-02-16,2023-02,Q1,Completed,Website,67.57,Switzerland,VIP
ORD003317,C00440,2023-09-18,2023-09,Q3,Returned,Phone,137.89,Belgium,Regular
ORD003318,C01105,2023-10-04,2023-10,Q4,Completed,Marketplace,370.75,France,Regular
ORD003319,C00029,2023-01-11,2023-01,Q1,Returned,Marketplace,50.73,Austria,VIP
ORD003320,C00471,2023-05-07,2023-05,Q2,Completed,Phone,63.32,Germany,VIP
ORD003321,C00755,2023-07-06,2023-07,Q3,Cancelled,Mobile App,143.5,Austria,Regular
ORD003322,C00363,2023-10-20,2023-10,Q4,Completed,Website,169.03,France,New
ORD003323,C00557,2023-05-21,2023-05,Q2,Completed,Mobile App,56.43,Belgium,Regular
ORD003324,C01099,2023-01-11,2023-01,Q1,Completed,Phone,98.82,Switzerland,VIP
ORD003325,C00264,2023-06-05,2023-06,Q2,Completed,Website,758.71,Switzerland,VIP
ORD003326,C01283,2023-09-29,2023-09,Q3,Completed,Website,189.58,France,VIP
ORD003327,C01549,2023-05-13,2023-05,Q2,Completed,Marketplace,94.76,Netherlands,New
ORD003328,C01672,2023-12-05,2023-12,Q4,Completed,Website,629.41,Germany,Regular
ORD003329,C00291,2023-10-08,2023-10,Q4,Completed,Marketplace,310.58,Germany,Regular
ORD003330,C00451,2023-03-13,2023-03,Q1,Cancelled,Phone,31.15,Germany,VIP
ORD003331,C00084,2023-09-27,2023-09,Q3,Completed,Marketplace,82.68,France,Regular
ORD003332,C00706,2023-04-24,2023-04,Q2,Completed,Website,75.7,Germany,New
ORD003333,C00157,2023-08-09,2023-08,Q3,Completed,Website,68.83,Germany,New
ORD003334,C01514,2023-07-26,2023-07,Q3,Completed,Mobile App,118.49,France,Churned
ORD003335,C00716,2023-11-18,2023-11,Q4,Completed,Marketplace,979.66,Belgium,Regular
ORD003336,C00434,2023-10-19,2023-10,Q4,Completed,Marketplace,1193.91,France,VIP
ORD003337,C01529,2023-12-26,2023-12,Q4,Completed,Mobile App,742.67,Germany,Regular
ORD003338,C01210,2023-11-27,2023-11,Q4,Completed,Website,176.33,Switzerland,VIP
ORD003339,C00218,2023-03-24,2023-03,Q1,Completed,Phone,162.94,Germany,Churned
ORD003340,C00152,2023-12-08,2023-12,Q4,Completed,Mobile App,1106.23,Austria,VIP
ORD003341,C00550,2023-01-18,2023-01,Q1,Completed,Mobile App,92.6,Germany,VIP
ORD003342,C02000,2023-10-10,2023-10,Q4,Returned,Phone,682.13,Austria,Regular
ORD003343,C00373,2023-10-17,2023-10,Q4,Completed,Website,472.33,Germany,New
ORD003344,C00872,2023-05-19,2023-05,Q2,Cancelled,Website,95.57,France,Regular
ORD003345,C01218,2023-03-06,2023-03,Q1,Completed,Marketplace,164.39,Germany,Regular
ORD003346,C00154,2023-10-27,2023-10,Q4,Completed,Mobile App,372.61,Germany,New
ORD003347,C01444,2023-11-26,2023-11,Q4,Completed,Mobile App,178.47,Netherlands,VIP
ORD003348,C00163,2023-04-29,2023-04,Q2,Completed,Website,334.58,France,VIP
ORD003349,C01185,2023-03-17,2023-03,Q1,Completed,Phone,441.78,Germany,New
ORD003350,C00946,2023-08-16,2023-08,Q3,Returned,Phone,73.85,Switzerland,New
ORD003351,C00270,2023-05-16,2023-05,Q2,Completed,Mobile App,2023.68,Switzerland,VIP
ORD003352,C01865,2023-12-28,2023-12,Q4,Completed,Phone,33.75,Austria,VIP
ORD003353,C01669,2023-11-17,2023-11,Q4,Completed,Marketplace,77.25,Germany,New
ORD003354,C00269,2023-05-15,2023-05,Q2,Completed,Phone,1000.04,Belgium,Regular
ORD003355,C01685,2023-07-02,2023-07,Q3,Completed,Marketplace,1746.03,Germany,Regular
ORD003356,C01596,2023-04-29,2023-04,Q2,Completed,Phone,175.4,Netherlands,VIP
ORD003357,C00489,2023-05-01,2023-05,Q2,Completed,Marketplace,1818.34,Netherlands,Regular
ORD003358,C00403,2023-05-14,2023-05,Q2,Completed,Mobile App,848.31,Germany,Regular
ORD003359,C00471,2023-06-04,2023-06,Q2,Completed,Website,94.08,Germany,VIP
ORD003360,C01297,2023-12-04,2023-12,Q4,Completed,Phone,277.92,Austria,New
ORD003361,C01133,2023-03-13,2023-03,Q1,Completed,Mobile App,337.9,Netherlands,VIP
ORD003362,C00632,2023-11-15,2023-11,Q4,Completed,Phone,112.35,France,Regular
ORD003363,C00260,2023-04-08,2023-04,Q2,Returned,Phone,62.69,Austria,Regular
ORD003364,C01236,2023-11-13,2023-11,Q4,Completed,Marketplace,277.17,Belgium,New
ORD003365,C00958,2023-09-28,2023-09,Q3,Completed,Phone,1563.36,Austria,New
ORD003366,C00435,2023-05-05,2023-05,Q2,Completed,Phone,129.07,Switzerland,Regular
ORD003367,C01694,2023-04-27,2023-04,Q2,Completed,Phone,504.79,Germany,Regular
ORD003368,C00449,2023-04-12,2023-04,Q2,Completed,Website,90.78,France,VIP
ORD003369,C01555,2023-12-24,2023-12,Q4,Cancelled,Mobile App,908.62,France,New
ORD003370,C00214,2023-03-26,2023-03,Q1,Completed,Mobile App,157.24,France,Regular
ORD003371,C00782,2023-10-07,2023-10,Q4,Completed,Phone,105.13,Belgium,Regular
ORD003372,C01252,2023-10-14,2023-10,Q4,Completed,Phone,245.23,Germany,VIP
ORD003373,C00955,2023-05-14,2023-05,Q2,Completed,Marketplace,766.3,Switzerland,VIP
ORD003374,C00776,2023-12-17,2023-12,Q4,Cancelled,Mobile App,159.06,Germany,Regular
ORD003375,C01066,2023-01-11,2023-01,Q1,Completed,Mobile App,550.32,Germany,Regular
ORD003376,C01598,2023-12-31,2023-12,Q4,Completed,Mobile App,2711.07,Germany,VIP
ORD003377,C00463,2023-07-27,2023-07,Q3,Completed,Mobile App,254.96,Switzerland,VIP
ORD003378,C01055,2023-05-12,2023-05,Q2,Completed,Marketplace,184.94,Netherlands,New
ORD003379,C01041,2023-03-05,2023-03,Q1,Completed,Website,37.85,Germany,VIP
ORD003380,C00422,2023-01-23,2023-01,Q1,Completed,Phone,121.39,France,Regular
ORD003381,C00845,2023-03-15,2023-03,Q1,Completed,Phone,455.12,Netherlands,VIP
ORD003382,C01305,2023-01-28,2023-01,Q1,Completed,Phone,556.1,Germany,Regular
ORD003383,C01948,2023-04-21,2023-04,Q2,Completed,Mobile App,30.74,Belgium,New
ORD003384,C01536,2023-12-11,2023-12,Q4,Completed,Website,75.08,Germany,VIP
ORD003385,C00053,2023-05-26,2023-05,Q2,Completed,Phone,511.89,France,Regular
ORD003386,C01613,2023-03-23,2023-03,Q1,Completed,Phone,211.98,France,Regular
ORD003387,C01232,2023-04-29,2023-04,Q2,Completed,Phone,652.13,Germany,Regular
ORD003388,C01926,2023-06-25,2023-06,Q2,Completed,Phone,100.03,Netherlands,Regular
ORD003389,C01346,2023-04-01,2023-04,Q2,Completed,Phone,31.59,Austria,Regular
ORD003390,C00260,2023-11-16,2023-11,Q4,Completed,Phone,24.94,Austria,Regular
ORD003391,C01316,2023-05-17,2023-05,Q2,Completed,Phone,520.41,Netherlands,New
ORD003392,C00153,2023-02-16,2023-02,Q1,Completed,Mobile App,548.16,Germany,VIP
ORD003393,C00681,2023-12-29,2023-12,Q4,Completed,Mobile App,95.97,Germany,VIP
ORD003394,C01719,2023-12-25,2023-12,Q4,Completed,Mobile App,113.53,Germany,Regular
ORD003395,C01940,2023-02-21,2023-02,Q1,Completed,Phone,150.46,Netherlands,Churned
ORD003396,C00815,2023-12-23,2023-12,Q4,Completed,Mobile App,506.26,Germany,VIP
ORD003397,C00733,2023-10-03,2023-10,Q4,Completed,Marketplace,830.86,Germany,Regular
ORD003398,C01787,2023-12-13,2023-12,Q4,Completed,Phone,636.27,Germany,Regular
ORD003399,C00481,2023-01-02,2023-01,Q1,Returned,Website,82.91,Germany,VIP
ORD003400,C00840,2023-06-08,2023-06,Q2,Completed,Website,175.39,Netherlands,VIP
ORD003401,C01779,2023-07-11,2023-07,Q3,Completed,Marketplace,202.78,Belgium,VIP
ORD003402,C00711,2023-06-04,2023-06,Q2,Completed,Mobile App,2390.09,Germany,New
ORD003403,C01872,2023-08-27,2023-08,Q3,Completed,Marketplace,551.88,Belgium,Regular
